tx_id,tx_name,tx_chrom,tx_start,tx_end
21150,Os07g0280200,7,10636445,10642943
21151,Os07g0281000,7,10678739,10683090
21152,Os07g0281200,7,10693276,10693859
21153,Os07g0281500,7,10716325,10716844
21154,Os07g0281800,7,10735655,10738019
21155,Os07g0281900,7,10738168,10739547
21156,Os07g0282300,7,10748746,10760846
21157,Os07g0282500,7,10765848,10767128
21158,Os07g0283200,7,10817332,10825104
21159,Os07g0285200,7,10954093,10955885
21160,Os07g0285700,7,10979123,10980878
21161,Os07g0287000,7,11060327,11061780
21162,Os07g0287100,7,11064783,11076991
21163,Os07g0287800,7,11110315,11111150
21164,Os07g0288700,7,11170896,11182966
21165,Os07g0289400,7,11218098,11221304
21166,Os07g0289600,7,11222033,11225287
21167,Os07g0289800,7,11226679,11227370
21168,Os07g0290200,7,11241360,11242082
21169,Os07g0290500,7,11252021,11252469
21170,Os07g0290800,7,11268929,11273490
21171,Os07g0291100,7,11280349,11285318
21172,Os07g0291200,7,11288040,11292046
21173,Os07g0291400,7,11295181,11297365
21174,Os07g0292800,7,11359293,11362158
21175,Os07g0293000,7,11383084,11388213
21176,Os07g0294300,7,11451121,11451610
21177,Os07g0294600,7,11481243,11481896
21178,Os07g0294700,7,11485815,11487161
21179,Os07g0294800,7,11496882,11505135
21180,Os07g0295000,7,11505780,11509628
21181,Os07g0295200,7,11514045,11518129
21182,Os07g0295400,7,11528001,11533692
21183,Os07g0295800,7,11551204,11570246
21184,Os07g0296000,7,11575105,11586354
21185,Os07g0296100,7,11582603,11585928
21186,Os07g0296200,7,11592341,11596865
21187,Os07g0296800,7,11615698,11616086
21188,Os07g0297100,7,11627408,11628385
21189,Os07g0297300,7,11632185,11635933
21190,Os07g0297400,7,11642552,11644280
21191,Os07g0297500,7,11645020,11645718
21192,Os07g0298100,7,11684748,11687264
21193,Os07g0298400,7,11704682,11705223
21194,Os07g0298700,7,11722899,11727593
21195,Os07g0298900,7,11738725,11741008
21196,Os07g0299600,7,11780192,11786232
21197,Os07g0299800,7,11788919,11792494
21198,Os07g0300200,7,11845814,11849019
21199,Os07g0300900,7,11865542,11874237
21200,Os07g0301200,7,11887215,11894422
21201,Os07g0404300,7,12313548,12325679
21202,Os07g0405100,7,12424105,12440476
21203,Os07g0406300,7,12544349,12550057
21204,Os07g0406600,7,12565857,12570189
21205,Os07g0406800,7,12574580,12579665
21206,Os07g0407700,7,12652916,12656448
21207,Os07g0407800,7,12655986,12656339
21208,Os07g0407900,7,12665274,12666368
21209,Os07g0408100,7,12676151,12684320
21210,Os07g0408400,7,12698823,12700637
21211,Os07g0408500,7,12705367,12708020
21212,Os07g0408700,7,12716632,12722874
21213,Os07g0409100,7,12747743,12760653
21214,Os07g0409200,7,12763740,12766733
21215,Os07g0409400,7,12772243,12774286
21216,Os07g0409500,7,12777061,12777976
21217,Os07g0409700,7,12783973,12790373
21218,Os07g0409900,7,12795040,12803562
21219,Os07g0410100,7,12811710,12819394
21220,Os07g0410300,7,12826360,12827317
21221,Os07g0410700,7,12846933,12848424
21222,Os07g0411200,7,12882111,12883584
21223,Os07g0411300,7,12884746,12886091
21224,Os07g0412100,7,12916883,12924202
21225,Os07g0412400,7,12926512,12930673
21226,Os07g0413300,7,12989631,12995232
21227,Os07g0413700,7,13026440,13037153
21228,Os07g0413800,7,13037553,13038640
21229,Os07g0414000,7,13053764,13055292
21230,Os07g0414200,7,13057843,13068285
21231,Os07g0414700,7,13072251,13073480
21232,Os07g0414800,7,13074446,13077622
21233,Os07g0414900,7,13079421,13084590
21234,Os07g0415200,7,13098647,13103696
21235,Os07g0415500,7,13115311,13115822
21236,Os07g0416100,7,13152312,13152738
21237,Os07g0416600,7,13177827,13178470
21238,Os07g0416900,7,13201188,13202543
21239,Os07g0417200,7,13223292,13224558
21240,Os07g0417600,7,13256623,13258670
21241,Os07g0418000,7,13287972,13293337
21242,Os07g0418200,7,13313597,13316522
21243,Os07g0418500,7,13323931,13326242
21244,Os07g0418700,7,13366416,13367503
21245,Os07g0419100,7,13383377,13383987
21246,Os07g0419200,7,13384934,13386043
21247,Os07g0419300,7,13388826,13392088
21248,Os07g0419500,7,13399139,13411985
21249,Os07g0419800,7,13436748,13440194
21250,Os07g0420000,7,13443292,13445654
21251,Os07g0420700,7,13488360,13501017
21252,Os07g0421000,7,13513636,13515776
21253,Os07g0421200,7,13525140,13530668
21254,Os07g0421300,7,13534771,13548698
21255,Os07g0422000,7,13602730,13604607
21256,Os07g0422100,7,13607846,13608844
21257,Os07g0423000,7,13654341,13655841
21258,Os07g0424400,7,13741551,13747205
21259,Os07g0425000,7,13776950,13778155
21260,Os07g0429600,7,14106592,14108414
21261,Os07g0429700,7,14118026,14118911
21262,Os07g0434100,7,14485762,14489280
21263,Os07g0434500,7,14506007,14510037
21264,Os07g0434700,7,14520218,14524575
21265,Os07g0435100,7,14527450,14530522
21266,Os07g0435300,7,14533317,14534258
21267,Os07g0435400,7,14534599,14541912
21268,Os07g0435900,7,14563261,14570004
21269,Os07g0436100,7,14574609,14580312
21270,Os07g0436600,7,14606243,14607901
21271,Os07g0436700,7,14609056,14617711
21272,Os07g0437000,7,14618258,14620518
21273,Os07g0437500,7,14668015,14676707
21274,Os07g0438300,7,14714988,14717844
21275,Os07g0438500,7,14723111,14727159
21276,Os07g0438600,7,14733235,14734901
21277,Os07g0438700,7,14741197,14746212
21278,Os07g0438800,7,14753753,14759288
21279,Os07g0438900,7,14764124,14764507
21280,Os07g0439000,7,14764256,14767041
21281,Os07g0439100,7,14774623,14779028
21282,Os07g0440100,7,14824356,14825681
21283,Os07g0440700,7,14862558,14864342
21284,Os07g0440900,7,14868464,14872147
21285,Os07g0442000,7,14916043,14920448
21286,Os07g0442800,7,14973713,14974977
21287,Os07g0442900,7,14988874,14990789
21288,Os07g0443500,7,15033384,15037334
21289,Os07g0444000,7,15069433,15077960
21290,Os07g0445600,7,15204094,15211471
21291,Os07g0446000,7,15230974,15233283
21292,Os07g0446100,7,15237188,15243001
21293,Os07g0446400,7,15258017,15259460
21294,Os07g0446600,7,15280459,15282788
21295,Os07g0446800,7,15293180,15294805
21296,Os07g0446900,7,15295358,15296221
21297,Os07g0447000,7,15297784,15300052
21298,Os07g0447800,7,15339013,15351042
21299,Os07g0448100,7,15358960,15360391
21300,Os07g0448200,7,15369152,15370242
21301,Os07g0448400,7,15376916,15378289
21302,Os07g0448800,7,15406442,15409748
21303,Os07g0449100,7,15421991,15425210
21304,Os07g0449700,7,15440889,15442180
21305,Os07g0450000,7,15448861,15451411
21306,Os07g0450100,7,15458182,15460126
21307,Os07g0451300,7,15560341,15561945
21308,Os07g0452100,7,15580083,15584254
21309,Os07g0452400,7,15595751,15600607
21310,Os07g0452500,7,15602028,15604564
21311,Os07g0452700,7,15618404,15622542
21312,Os07g0454100,7,15721894,15723077
21313,Os07g0454200,7,15726287,15730079
21314,Os07g0454400,7,15732952,15745599
21315,Os07g0454700,7,15753902,15755787
21316,Os07g0455100,7,15769883,15787386
21317,Os07g0456400,7,15868984,15874066
21318,Os07g0456500,7,15875835,15881340
21319,Os07g0456700,7,15884357,15890031
21320,Os07g0456900,7,15899431,15902146
21321,Os07g0457200,7,15909491,15911685
21322,Os07g0457300,7,15912872,15917767
21323,Os07g0457500,7,15920705,15925728
21324,Os07g0458500,7,15982511,15983945
21325,Os07g0458700,7,15990914,15993925
21326,Os07g0458800,7,15998528,16003262
21327,Os07g0459000,7,16009452,16010073
21328,Os07g0459200,7,16013078,16022639
21329,Os07g0459400,7,16029597,16033386
21330,Os07g0461600,7,16196317,16205951
21331,Os07g0461800,7,16207594,16208337
21332,Os07g0461900,7,16209262,16210654
21333,Os07g0462000,7,16213607,16215091
21334,Os07g0462200,7,16226697,16230667
21335,Os07g0462700,7,16264745,16266497
21336,Os07g0463100,7,16290024,16293442
21337,Os07g0463400,7,16303025,16307421
21338,Os07g0463500,7,16307646,16309638
21339,Os07g0464200,7,16346965,16349480
21340,Os07g0464600,7,16375059,16387446
21341,Os07g0465100,7,16426969,16429841
21342,Os07g0466200,7,16512417,16521870
21343,Os07g0466300,7,16522454,16524005
21344,Os07g0466500,7,16528747,16531646
21345,Os07g0467200,7,16600103,16601979
21346,Os07g0467500,7,16622696,16625277
21347,Os07g0467600,7,16627621,16630910
21348,Os07g0467800,7,16650494,16657191
21349,Os07g0467900,7,16660287,16669984
21350,Os07g0468100,7,16674227,16675326
21351,Os07g0468500,7,16723268,16726019
21352,Os07g0468900,7,16732847,16735712
21353,Os07g0469100,7,16743570,16745394
21354,Os07g0469200,7,16748942,16749655
21355,Os07g0469600,7,16769346,16769543
21356,Os07g0470400,7,16815629,16816839
21357,Os07g0470700,7,16857192,16862625
21358,Os07g0470800,7,16863015,16867157
21359,Os07g0471000,7,16870468,16875323
21360,Os07g0471100,7,16886901,16890362
21361,Os07g0471200,7,16893333,16895018
21362,Os07g0471300,7,16894746,16900204
21363,Os07g0471900,7,16933763,16938607
21364,Os07g0472200,7,16950160,16954807
21365,Os07g0472300,7,16955691,16960436
21366,Os07g0472400,7,16966933,16969895
21367,Os07g0472500,7,16971981,16984817
21368,Os07g0472900,7,17009778,17010266
21369,Os07g0474300,7,17089451,17091096
21370,Os07g0474600,7,17116440,17120414
21371,Os07g0474700,7,17126204,17129929
21372,Os07g0475000,7,17136166,17144612
21373,Os07g0475400,7,17162250,17165698
21374,Os07g0475700,7,17186673,17187640
21375,Os07g0475800,7,17195348,17196977
21376,Os07g0475900,7,17198555,17208207
21377,Os07g0476200,7,17230234,17245273
21378,Os07g0476500,7,17254973,17260556
21379,Os07g0476900,7,17268782,17269949
21380,Os07g0477000,7,17270903,17274278
21381,Os07g0477500,7,17277620,17283511
21382,Os07g0479100,7,17400026,17403054
21383,Os07g0479200,7,17404649,17409779
21384,Os07g0479300,7,17410041,17413849
21385,Os07g0479400,7,17424507,17425421
21386,Os07g0479500,7,17424965,17425431
21387,Os07g0479600,7,17426566,17429414
21388,Os07g0480300,7,17454862,17455552
21389,Os07g0480800,7,17490699,17492940
21390,Os07g0480900,7,17496502,17498002
21391,Os07g0481000,7,17498648,17508735
21392,Os07g0481100,7,17505856,17508311
21393,Os07g0481200,7,17514082,17520717
21394,Os07g0481300,7,17524037,17528680
21395,Os07g0481400,7,17529809,17534987
21396,Os07g0482900,7,17640572,17643356
21397,Os07g0483400,7,17684051,17686264
21398,Os07g0483500,7,17687151,17692496
21399,Os07g0484300,7,17744219,17755312
21400,Os07g0484500,7,17767542,17771381
21401,Os07g0484600,7,17773191,17776674
21402,Os07g0484700,7,17777576,17780338
21403,Os07g0484800,7,17787901,17801227
21404,Os07g0484900,7,17805412,17805971
21405,Os07g0485000,7,17816192,17820602
21406,Os07g0485100,7,17820616,17823684
21407,Os07g0485400,7,17838560,17844966
21408,Os07g0485500,7,17845825,17848717
21409,Os07g0485600,7,17851215,17852160
21410,Os07g0486000,7,17870561,17880263
21411,Os07g0486100,7,17881175,17887798
21412,Os07g0486400,7,17903050,17904771
21413,Os07g0486500,7,17907341,17912298
21414,Os07g0486700,7,17945712,17947351
21415,Os07g0487300,7,17987936,17991989
21416,Os07g0489000,7,18102558,18103713
21417,Os07g0489200,7,18113479,18115173
21418,Os07g0489300,7,18124677,18126388
21419,Os07g0489500,7,18134538,18135622
21420,Os07g0489800,7,18149111,18150695
21421,Os07g0490100,7,18203445,18205157
21422,Os07g0490200,7,18205280,18218108
21423,Os07g0490300,7,18222621,18228387
21424,Os07g0490400,7,18228610,18232364
21425,Os07g0490500,7,18239866,18241394
21426,Os07g0490600,7,18241609,18246904
21427,Os07g0490700,7,18250777,18252633
21428,Os07g0490800,7,18253700,18256000
21429,Os07g0491500,7,18311132,18311928
21430,Os07g0491600,7,18321784,18324648
21431,Os07g0491900,7,18331928,18333468
21432,Os07g0492000,7,18334997,18337480
21433,Os07g0492100,7,18338217,18351636
21434,Os07g0492300,7,18357751,18358722
21435,Os07g0492500,7,18359905,18363910
21436,Os07g0493100,7,18412069,18414214
21437,Os07g0493200,7,18416304,18420418
21438,Os07g0493400,7,18427885,18431430
21439,Os07g0493800,7,18460423,18462456
21440,Os07g0494700,7,18496789,18497820
21441,Os07g0494800,7,18497999,18502813
21442,Os07g0494900,7,18503251,18504391
21443,Os07g0495000,7,18509998,18515145
21444,Os07g0495100,7,18519391,18523619
21445,Os07g0495200,7,18532547,18535080
21446,Os07g0495300,7,18536473,18540406
21447,Os07g0495400,7,18540951,18541277
21448,Os07g0495900,7,18555542,18565210
21449,Os07g0496000,7,18578895,18582768
21450,Os07g0496200,7,18587424,18596123
21451,Os07g0496300,7,18599778,18603406
21452,Os07g0496600,7,18613557,18614475
21453,Os07g0496700,7,18618291,18619651
21454,Os07g0496900,7,18621386,18624545
21455,Os07g0497000,7,18625482,18633892
21456,Os07g0497100,7,18636185,18639333
21457,Os07g0497400,7,18643020,18653433
21458,Os07g0497500,7,18658755,18660353
21459,Os07g0498300,7,18684478,18687752
21460,Os07g0498400,7,18688392,18692308
21461,Os07g0498800,7,18717181,18725654
21462,Os07g0498900,7,18727988,18733552
21463,Os07g0499300,7,18761288,18763654
21464,Os07g0499500,7,18765673,18767140
21465,Os07g0499800,7,18800968,18806189
21466,Os07g0499900,7,18812310,18813757
21467,Os07g0500300,7,18840251,18842537
21468,Os07g0501100,7,18873790,18875926
21469,Os07g0501700,7,18911787,18914891
21470,Os07g0501800,7,18914954,18920460
21471,Os07g0501900,7,18924529,18931500
21472,Os07g0502200,7,18956816,18963021
21473,Os07g0502900,7,19008024,19009668
21474,Os07g0503200,7,19037737,19039570
21475,Os07g0503300,7,19037891,19039606
21476,Os07g0503500,7,19045831,19047937
21477,Os07g0503600,7,19047543,19047805
21478,Os07g0503700,7,19053629,19055955
21479,Os07g0503900,7,19060762,19062546
21480,Os07g0506000,7,19161257,19165060
21481,Os07g0506600,7,19223928,19230480
21482,Os07g0506700,7,19231649,19235993
21483,Os07g0507000,7,19243399,19247632
21484,Os07g0507200,7,19252935,19257984
21485,Os07g0507300,7,19258741,19268283
21486,Os07g0507500,7,19271812,19276185
21487,Os07g0507600,7,19276524,19281520
21488,Os07g0507700,7,19281750,19289756
21489,Os07g0508000,7,19290923,19299094
21490,Os07g0508200,7,19304825,19309468
21491,Os07g0508300,7,19309972,19315478
21492,Os07g0508500,7,19328729,19331880
21493,Os07g0508900,7,19363561,19364738
21494,Os07g0509200,7,19378880,19381731
21495,Os07g0509600,7,19403553,19405023
21496,Os07g0509700,7,19405852,19407067
21497,Os07g0510100,7,19427927,19432234
21498,Os07g0510200,7,19436998,19442748
21499,Os07g0510300,7,19444465,19444776
21500,Os07g0510400,7,19454526,19456170
21501,Os07g0510500,7,19462349,19464260
21502,Os07g0510600,7,19462598,19464230
21503,Os07g0510800,7,19473293,19474053
21504,Os07g0510900,7,19495589,19498889
21505,Os07g0511000,7,19500833,19505155
21506,Os07g0511100,7,19515060,19516021
21507,Os07g0511400,7,19533865,19534577
21508,Os07g0511500,7,19538543,19545805
21509,Os07g0511900,7,19593342,19595214
21510,Os07g0512000,7,19598507,19609045
21511,Os07g0512200,7,19625525,19628225
21512,Os07g0513000,7,19655991,19657560
21513,Os07g0513100,7,19658119,19668106
21514,Os07g0513200,7,19668382,19683439
21515,Os07g0513600,7,19694000,19695205
21516,Os07g0515000,7,19768343,19768860
21517,Os07g0515100,7,19769005,19774445
21518,Os07g0515200,7,19779499,19782706
21519,Os07g0515700,7,19827289,19833195
21520,Os07g0515900,7,19840539,19846071
21521,Os07g0516000,7,19850984,19854472
21522,Os07g0516100,7,19859216,19860068
21523,Os07g0516200,7,19861609,19864520
21524,Os07g0516300,7,19887349,19888283
21525,Os07g0516400,7,19899209,19899595
21526,Os07g0516500,7,19905031,19909624
21527,Os07g0516600,7,19911366,19914456
21528,Os07g0516700,7,19916969,19917631
21529,Os07g0516900,7,19920232,19924714
21530,Os07g0517000,7,19926106,19928534
21531,Os07g0517100,7,19935503,19936423
21532,Os07g0517300,7,19938751,19943127
21533,Os07g0517400,7,19944044,19946473
21534,Os07g0517600,7,19962120,19963731
21535,Os07g0517700,7,19965669,19967017
21536,Os07g0517900,7,19975985,19981363
21537,Os07g0518100,7,19985763,19987668
21538,Os07g0518200,7,19988116,19989519
21539,Os07g0518500,7,20012739,20015538
21540,Os07g0519100,7,20045846,20049071
21541,Os07g0519300,7,20050247,20054019
21542,Os07g0520200,7,20084700,20086509
21543,Os07g0520300,7,20084939,20086610
21544,Os07g0520400,7,20087170,20093360
21545,Os07g0520600,7,20106812,20109705
21546,Os07g0520800,7,20113612,20115182
21547,Os07g0520900,7,20115227,20123094
21548,Os07g0521000,7,20127038,20128741
21549,Os07g0521100,7,20129648,20131993
21550,Os07g0521300,7,20149389,20152787
21551,Os07g0521400,7,20157460,20162635
21552,Os07g0521500,7,20157774,20160904
21553,Os07g0521600,7,20164251,20170161
21554,Os07g0521800,7,20173960,20177774
21555,Os07g0522500,7,20214297,20218689
21556,Os07g0522600,7,20221077,20225924
21557,Os07g0522900,7,20250388,20252873
21558,Os07g0523100,7,20256757,20258545
21559,Os07g0523300,7,20274858,20275820
21560,Os07g0523400,7,20277401,20279936
21561,Os07g0523500,7,20293075,20294037
21562,Os07g0523600,7,20295616,20297566
21563,Os07g0523700,7,20311293,20312255
21564,Os07g0524000,7,20327925,20329007
21565,Os07g0524100,7,20341006,20347644
21566,Os07g0524200,7,20348669,20349531
21567,Os07g0524300,7,20350794,20351457
21568,Os07g0524900,7,20365632,20367832
21569,Os07g0525100,7,20392485,20395761
21570,Os07g0525500,7,20420138,20421500
21571,Os07g0525900,7,20455512,20456848
21572,Os07g0526400,7,20504692,20506402
21573,Os07g0526600,7,20523736,20525356
21574,Os07g0526700,7,20535857,20536812
21575,Os07g0527000,7,20562555,20567659
21576,Os07g0528900,7,20690398,20690967
21577,Os07g0529000,7,20691213,20693521
21578,Os07g0529600,7,20724581,20726069
21579,Os07g0529700,7,20729432,20731215
21580,Os07g0529800,7,20733236,20735266
21581,Os07g0530100,7,20739506,20749456
21582,Os07g0530300,7,20749676,20751726
21583,Os07g0530400,7,20752266,20754511
21584,Os07g0530600,7,20764778,20769109
21585,Os07g0530700,7,20769105,20772250
21586,Os07g0531200,7,20789837,20790707
21587,Os07g0531400,7,20803306,20805360
21588,Os07g0531500,7,20806655,20807495
21589,Os07g0531600,7,20808096,20812480
21590,Os07g0531700,7,20812882,20817921
21591,Os07g0531800,7,20818263,20818612
21592,Os07g0531900,7,20818884,20822105
21593,Os07g0532500,7,20874271,20876723
21594,Os07g0532600,7,20879115,20881107
21595,Os07g0532800,7,20884650,20885960
21596,Os07g0533000,7,20900389,20901744
21597,Os07g0533600,7,20926852,20928381
21598,Os07g0533800,7,20931661,20933256
21599,Os07g0534000,7,20936091,20941652
21600,Os07g0534200,7,20944302,20947879
21601,Os07g0534400,7,20958343,20962746
21602,Os07g0534500,7,20958635,20962268
21603,Os07g0534700,7,20970019,20975946
21604,Os07g0535100,7,20999329,21001148
21605,Os07g0535200,7,21002829,21004717
21606,Os07g0535700,7,21042015,21043392
21607,Os07g0535800,7,21045118,21049397
21608,Os07g0536400,7,21074652,21075682
21609,Os07g0537000,7,21104509,21109991
21610,Os07g0537200,7,21116379,21117754
21611,Os07g0537300,7,21121304,21122602
21612,Os07g0537400,7,21131097,21132528
21613,Os07g0537500,7,21133305,21140628
21614,Os07g0537600,7,21140941,21144246
21615,Os07g0537900,7,21146543,21149741
21616,Os07g0538000,7,21150017,21152324
21617,Os07g0538200,7,21155455,21158796
21618,Os07g0538300,7,21160884,21163894
21619,Os07g0538400,7,21168993,21170678
21620,Os07g0538700,7,21175222,21178518
21621,Os07g0539100,7,21223272,21225870
21622,Os07g0539200,7,21232124,21235788
21623,Os07g0539300,7,21238284,21241263
21624,Os07g0539400,7,21245036,21247034
21625,Os07g0539700,7,21265863,21269388
21626,Os07g0539900,7,21280322,21282626
21627,Os07g0540100,7,21295200,21299576
21628,Os07g0540200,7,21299633,21311307
21629,Os07g0540600,7,21345784,21346908
21630,Os07g0540800,7,21353729,21356652
21631,Os07g0541000,7,21359653,21366555
21632,Os07g0541200,7,21368384,21374650
21633,Os07g0541400,7,21378090,21381229
21634,Os07g0541500,7,21384789,21388269
21635,Os07g0541600,7,21391503,21393560
21636,Os07g0541700,7,21395341,21396704
21637,Os07g0541800,7,21407942,21411687
21638,Os07g0541900,7,21414427,21419296
21639,Os07g0542400,7,21434654,21437604
21640,Os07g0542600,7,21441037,21444823
21641,Os07g0542900,7,21465220,21466379
21642,Os07g0543000,7,21466858,21469857
21643,Os07g0543100,7,21470797,21473327
21644,Os07g0543300,7,21505640,21506607
21645,Os07g0543500,7,21513062,21517031
21646,Os07g0543700,7,21520377,21522053
21647,Os07g0544800,7,21574446,21576033
21648,Os07g0544900,7,21576235,21579330
21649,Os07g0545100,7,21582857,21583962
21650,Os07g0545300,7,21589820,21590917
21651,Os07g0545400,7,21592493,21593557
21652,Os07g0545500,7,21594798,21600723
21653,Os07g0545800,7,21614976,21619678
21654,Os07g0545900,7,21621442,21624414
21655,Os07g0546000,7,21625619,21628785
21656,Os07g0546100,7,21629371,21633545
21657,Os07g0546200,7,21633805,21636606
21658,Os07g0546400,7,21654643,21657358
21659,Os07g0546600,7,21668226,21671885
21660,Os07g0546700,7,21672642,21674132
21661,Os07g0548300,7,21753822,21757186
21662,Os07g0548500,7,21760605,21764014
21663,Os07g0548800,7,21783249,21786536
21664,Os07g0548900,7,21788575,21793862
21665,Os07g0549100,7,21798283,21798902
21666,Os07g0549200,7,21802731,21805279
21667,Os07g0549300,7,21805799,21809536
21668,Os07g0549600,7,21814314,21816011
21669,Os07g0549700,7,21816593,21822322
21670,Os07g0549800,7,21823012,21825223
21671,Os07g0549900,7,21827202,21827703
21672,Os07g0550500,7,21846328,21851114
21673,Os07g0550600,7,21854727,21856893
21674,Os07g0550900,7,21863109,21868527
21675,Os07g0551300,7,21876891,21883372
21676,Os07g0551400,7,21894865,21898610
21677,Os07g0551700,7,21910226,21915284
21678,Os07g0552800,7,21970365,21973380
21679,Os07g0553000,7,21989414,21991716
21680,Os07g0553600,7,22036311,22040184
21681,Os07g0553700,7,22046017,22048220
21682,Os07g0553900,7,22056455,22059701
21683,Os07g0554200,7,22073738,22079495
21684,Os07g0554500,7,22082602,22083848
21685,Os07g0554600,7,22088000,22090410
21686,Os07g0554900,7,22101917,22105152
21687,Os07g0555000,7,22107689,22110130
21688,Os07g0555100,7,22110826,22113674
21689,Os07g0555200,7,22114961,22123129
21690,Os07g0555300,7,22125218,22127923
21691,Os07g0555400,7,22128502,22130398
21692,Os07g0556000,7,22169522,22171723
21693,Os07g0556200,7,22184407,22186890
21694,Os07g0556300,7,22187436,22189107
21695,Os07g0556800,7,22222300,22223336
21696,Os07g0557100,7,22231027,22234551
21697,Os07g0557200,7,22236821,22240319
21698,Os07g0557400,7,22243925,22246490
21699,Os07g0557500,7,22247657,22252832
21700,Os07g0557700,7,22256278,22258542
21701,Os07g0558000,7,22268266,22273616
21702,Os07g0558100,7,22293736,22295309
21703,Os07g0558200,7,22303860,22308676
21704,Os07g0558300,7,22309439,22313563
21705,Os07g0558400,7,22316343,22317935
21706,Os07g0558500,7,22319039,22323151
21707,Os07g0558800,7,22333941,22338268
21708,Os07g0558900,7,22339803,22340308
21709,Os07g0559000,7,22340365,22340788
21710,Os07g0559100,7,22343365,22343942
21711,Os07g0559400,7,22346421,22348417
21712,Os07g0559700,7,22353362,22355669
21713,Os07g0560100,7,22362652,22362924
21714,Os07g0560300,7,22370280,22372480
21715,Os07g0560700,7,22385352,22386925
21716,Os07g0561300,7,22411227,22413069
21717,Os07g0561500,7,22416201,22417146
21718,Os07g0561800,7,22427661,22429638
21719,Os07g0562300,7,22456916,22457389
21720,Os07g0562400,7,22474561,22476365
21721,Os07g0562700,7,22487434,22488617
21722,Os07g0562800,7,22488827,22497724
21723,Os07g0562900,7,22506550,22509112
21724,Os07g0563000,7,22518146,22518738
21725,Os07g0563300,7,22535035,22535382
21726,Os07g0563400,7,22543447,22544955
21727,Os07g0563600,7,22560499,22564384
21728,Os07g0563800,7,22572135,22577904
21729,Os07g0564000,7,22590906,22594640
21730,Os07g0564100,7,22597656,22599343
21731,Os07g0564200,7,22601776,22602372
21732,Os07g0564500,7,22619086,22621247
21733,Os07g0564600,7,22627696,22632257
21734,Os07g0564700,7,22634760,22637290
21735,Os07g0564800,7,22648366,22654350
21736,Os07g0565000,7,22654667,22656588
21737,Os07g0565100,7,22657270,22659266
21738,Os07g0565200,7,22659497,22663949
21739,Os07g0565300,7,22666108,22670149
21740,Os07g0565500,7,22681039,22685957
21741,Os07g0565600,7,22688900,22693282
21742,Os07g0565700,7,22693157,22694464
21743,Os07g0565800,7,22696014,22696695
21744,Os07g0566200,7,22726263,22731186
21745,Os07g0566500,7,22755417,22757552
21746,Os07g0566800,7,22774149,22775187
21747,Os07g0567000,7,22779967,22784009
21748,Os07g0567300,7,22791814,22798437
21749,Os07g0567400,7,22798854,22800192
21750,Os07g0567500,7,22802372,22802887
21751,Os07g0567700,7,22807706,22809391
21752,Os07g0568000,7,22817195,22822175
21753,Os07g0568100,7,22826946,22831523
21754,Os07g0568200,7,22831863,22837235
21755,Os07g0568300,7,22840986,22843936
21756,Os07g0568400,7,22845061,22849787
21757,Os07g0568500,7,22851357,22853915
21758,Os07g0568600,7,22858595,22862573
21759,Os07g0568700,7,22874257,22875705
21760,Os07g0568900,7,22880417,22882065
21761,Os07g0569000,7,22882250,22887066
21762,Os07g0569100,7,22889318,22890939
21763,Os07g0569500,7,22920999,22922468
21764,Os07g0569600,7,22925654,22926972
21765,Os07g0569700,7,22932677,22933189
21766,Os07g0569800,7,22935622,22937578
21767,Os07g0570100,7,22939113,22954778
21768,Os07g0570300,7,22955767,22972671
21769,Os07g0570500,7,22975406,22991120
21770,Os07g0570600,7,23001340,23002063
21771,Os07g0570700,7,23003380,23008447
21772,Os07g0571000,7,23047033,23047670
21773,Os07g0571100,7,23049463,23055637
21774,Os07g0571300,7,23058800,23059595
21775,Os07g0571600,7,23076409,23078827
21776,Os07g0571700,7,23081214,23085128
21777,Os07g0571900,7,23087933,23090782
21778,Os07g0572000,7,23091890,23094419
21779,Os07g0572100,7,23098564,23100449
21780,Os07g0572300,7,23106363,23108161
21781,Os07g0572400,7,23110169,23111254
21782,Os07g0572500,7,23112171,23113903
21783,Os07g0572600,7,23115846,23119820
21784,Os07g0572800,7,23146051,23149345
21785,Os07g0572900,7,23153184,23154093
21786,Os07g0573000,7,23155123,23157341
21787,Os07g0573100,7,23160404,23164551
21788,Os07g0573200,7,23165681,23166392
21789,Os07g0573300,7,23169765,23173649
21790,Os07g0573400,7,23178224,23182807
21791,Os07g0573500,7,23183963,23185208
21792,Os07g0573600,7,23185313,23186925
21793,Os07g0573700,7,23187294,23192344
21794,Os07g0573800,7,23194229,23199780
21795,Os07g0573900,7,23202739,23203255
21796,Os07g0574100,7,23208713,23210830
21797,Os07g0574400,7,23217096,23220950
21798,Os07g0574500,7,23227384,23227979
21799,Os07g0574600,7,23233744,23234358
21800,Os07g0574800,7,23243797,23247215
21801,Os07g0575100,7,23256517,23265421
21802,Os07g0575500,7,23274457,23276634
21803,Os07g0575600,7,23278788,23281103
21804,Os07g0575700,7,23282761,23284948
21805,Os07g0575800,7,23294530,23296803
21806,Os07g0575900,7,23299573,23301820
21807,Os07g0576000,7,23302454,23309676
21808,Os07g0576100,7,23314373,23319116
21809,Os07g0576500,7,23325199,23327227
21810,Os07g0576600,7,23328122,23329043
21811,Os07g0576700,7,23330021,23330846
21812,Os07g0577300,7,23344170,23348587
21813,Os07g0577400,7,23349441,23352488
21814,Os07g0577500,7,23353071,23354778
